"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         1 minute"
"Point_2:","MHX1-017.IC","","COV         1 minute"
"Point_3:","MTX1-017.IC","","COV         1 minute"
"Point_4:","MVD1-017.IC","","COV         1 minute"
"Point_5:","MVV1-017.IC","","COV         1 minute"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","1/1/2019 00:00:00 - 4/9/2019 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"6/28/2020","17:45:10","110.8","78.9","21.8","134","3.39","4541.67","1639.00","1.#INF","125316","150","24.88","4123.94"
"6/28/2020","18:45:10","108.3","66.8","22.5","51","0.76","3916.67","1429.00","1.#INF","125926","157","23.94","3810.61"
"6/28/2020","19:45:10","12.8","72.4","21.9","241","0.74","4166.67","1402.00","1.#INF","126469","163","23.80","3840.06"
"6/28/2020","20:45:10"," -0.3","82.8","20.6","57","2.03","4166.67","1583.00","1.#INF","127124","171","21.60","3678.35"
"6/28/2020","21:45:10"," -0.5","86.3","21.1","64","2.08","4333.33","1604.00","1.#INF","127723","179","21.40","3640.31"
"6/28/2020","22:45:10"," -0.6","97.1","20.4","82","3.45","4458.33","1624.00","1.#INF","128356","189","21.38","3626.81"
"6/28/2020","23:45:10"," -0.5","100.1","20.5","78","3.31","3791.67","1658.00","1.#INF","128650","196","21.34","3702.89"
"6/29/2020","00:45:10"," -0.5","96.1","20.3","47","3.53","3625.00","1562.00","1.#INF","128707","7","21.26","3601.99"
"6/29/2020","01:45:10"," -0.6","100.1","19.7","91","3.33","3583.33","1542.00","1.#INF","128820","15","20.84","3608.13"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","6/29/2020 02:45:04 - 6/30/2020 02:45:04"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"6/29/2020","02:45:04"," -0.5","100.1","18.8","69","6.82","3458.33","1517.00","1.#INF","128888","22","20.50","3599.67"
"6/29/2020","03:45:04"," -0.5","100.1","18.2","27","1.43","3458.33","1352.00","1.#INF","128944","30","19.84","3546.63"
"6/29/2020","04:45:04"," -0.6","100.1","18.3","80","2.48","3416.67","1353.00","1.#INF","129012","37","19.58","3486.37"
"6/29/2020","05:45:04","6.2","100.1","18.0","61","3.86","3875.00","1342.00","1.#INF","129306","45","19.70","3454.73"
"6/29/2020","06:45:04","35.4","99.1","17.9","44","3.34","3916.67","1308.00","1.#INF","130278","52","19.82","3626.67"
"6/29/2020","07:45:04","63.5","97.6","18.0","40","5.39","3833.33","1319.00","1.#INF","131058","65","20.02","3872.10"
"6/29/2020","08:45:04","157.4","95.1","18.5","19","4.76","4000.00","1370.00","1.#INF","131826","72","20.54","3952.00"
"6/29/2020","09:45:04","80.9","93.1","18.5","40","7.44","4875.00","1762.00","1.#INF","132538","79","20.60","4080.86"
"6/29/2020","10:45:04","205.1","95.6","18.4","83","2.91","4958.33","1764.00","1.#INF","133251","88","21.00","4006.82"
"6/29/2020","11:45:04","175.6","91.9","19.1","50","3.57","4833.33","1738.00","1.#INF","133940","98","21.26","4100.22"
"6/29/2020","12:45:04","484.2","77.3","20.6","117","2.96","5041.67","1771.00","1.#INF","134550","105","23.04","4072.68"
"6/29/2020","13:45:04","437.2","70.2","21.5","135","3.47","5125.00","1863.00","1.#INF","134923","114","23.66","4190.21"
"6/29/2020","14:45:04","555.7","72.0","22.7","46","4.54","4875.00","1820.00","1.#INF","135376","125","24.60","4283.34"
"6/29/2020","15:45:04","65.6","65.4","23.0","34","7.40","4375.00","1635.00","1.#INF","135635","135","24.74","4215.16"
"6/29/2020","16:45:04","503.8","71.4","22.4","65","2.82","4500.00","1624.00","1.#INF","136144","143","22.82","4258.52"
"6/29/2020","17:45:04","137.3","72.1","22.6","75","4.42","4416.67","1623.00","1.#INF","136754","150","22.64","4174.67"
"6/29/2020","18:45:04","86.3","68.2","22.5","81","3.18","4541.67","1587.00","1.#INF","137195","158","22.92","4190.62"
"6/29/2020","19:45:04","34.8","67.8","22.1","79","2.61","4458.33","1386.00","1.#INF","137670","166","22.86","3866.51"
"6/29/2020","20:45:04"," -0.1","70.5","21.2","73","2.40","3875.00","1397.00","1.#INF","138269","174","22.24","3748.16"
"6/29/2020","21:45:04"," -0.5","72.5","20.6","68","3.45","3708.33","1350.00","1.#INF","138823","182","21.90","3653.53"
"6/29/2020","22:45:04"," -0.5","75.3","20.0","86","4.88","3875.00","1326.00","1.#INF","139422","189","21.32","3524.82"
"6/29/2020","23:45:04"," -0.4","77.8","19.5","66","7.91","3500.00","1379.00","1.#INF","139750","196","20.88","3633.08"
"6/30/2020","00:45:04"," -0.5","77.7","19.4","79","2.96","3291.67","1371.00","1.#INF","139806","6","20.28","3400.33"
"6/30/2020","01:45:04"," -0.6","79.6","19.2","67","4.00","3458.33","1348.00","1.#INF","139874","13","20.42","3471.50"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","6/30/2020 02:45:05 - 7/1/2020 02:45:05"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"6/30/2020","02:45:05"," -0.5","79.7","19.0","22","1.02","3250.00","1352.00","1.#INF","139987","21","20.24","3414.51"
"6/30/2020","03:45:05"," -0.6","78.5","19.0","87","4.94","3416.67","1359.00","1.#INF","140055","33","20.14","3319.47"
"6/30/2020","04:45:05"," -0.6","79.0","18.7","90","3.10","3250.00","1337.00","1.#INF","140123","41","20.06","3411.24"
"6/30/2020","05:45:05","3.9","79.0","18.4","74","3.99","3625.00","1288.00","1.#INF","140496","48","19.72","3500.55"
"6/30/2020","06:45:05","38.7","80.4","18.2","85","4.94","3750.00","1297.00","1.#INF","141592","54","19.78","3751.70"
"6/30/2020","07:45:05","55.5","80.2","18.4","71","2.15","3750.00","1333.00","1.#INF","142406","68","20.08","3645.35"
"6/30/2020","08:45:05","76.8","78.5","18.6","110","4.57","3875.00","1400.00","1.#INF","143141","75","20.46","3891.19"
"6/30/2020","09:45:05","138.8","78.7","19.0","83","2.22","4375.00","1592.00","1.#INF","143333","82","20.72","4171.53"
"6/30/2020","10:45:05","130.3","92.4","17.7","92","7.38","4416.67","1565.00","1.#INF","143412","90","20.18","4068.31"
"6/30/2020","11:45:05","321.7","95.3","18.2","63","4.29","4291.67","1568.00","1.#INF","144068","100","20.72","4296.15"
"6/30/2020","12:45:05","1024.1","81.0","19.9","49","9.97","4750.00","1574.00","1.#INF","144508","107","22.50","4252.66"
"6/30/2020","13:45:05","472.8","74.5","20.9","102","2.61","4750.00","1680.00","1.#INF","145017","116","22.74","4196.07"
"6/30/2020","14:45:05","212.8","72.3","21.2","96","4.45","4875.00","1774.00","1.#INF","145401","127","23.52","4247.21"
"6/30/2020","15:45:05","197.2","68.8","22.0","111","4.04","4125.00","1670.00","1.#INF","145763","133","23.74","4242.02"
"6/30/2020","16:45:05","621.6","68.0","22.1","90","8.69","4083.33","1468.00","1.#INF","146215","140","24.88","4308.29"
"6/30/2020","17:45:05","509.9","66.2","22.9","69","6.20","3958.33","1486.00","1.#INF","146351","148","24.44","4143.71"
"6/30/2020","18:45:05","185.4","67.6","22.8","74","6.35","4583.33","1615.00","1.#INF","146780","157","24.94","4222.12"
"6/30/2020","19:45:05","66.6","69.2","22.3","74","4.68","4250.00","1593.00","1.#INF","147142","165","23.98","3904.69"
"6/30/2020","20:45:05","5.5","68.4","22.0","76","3.79","4333.33","1554.00","1.#INF","147571","173","23.42","3751.43"
"6/30/2020","21:45:05"," -0.6","75.9","21.4","93","2.36","4208.33","1586.00","1.#INF","148137","182","22.58","3742.71"
"6/30/2020","22:45:05"," -0.4","77.7","21.0","88","1.54","4416.67","1525.00","1.#INF","148657","189","22.10","3636.08"
"6/30/2020","23:45:05"," -0.5","79.1","20.1","62","5.37","3458.33","1366.00","1.#INF","148905","195","21.66","3706.71"
"7/1/2020","00:45:05"," -0.5","76.7","20.0","66","3.65","3250.00","1365.00","700.0000","67","5","21.20","3456.23"
"7/1/2020","01:45:05"," -0.5","79.1","19.3","56","3.81","3500.00","1330.00","1600.0000","135","11","20.84","3428.14"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","7/1/2020 02:45:11 - 7/2/2020 02:45:11"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"7/1/2020","02:45:11"," -0.5","81.8","18.8","50","7.40","3541.67","1318.00","2600.0000","203","17","20.38","3482.55"
"7/1/2020","03:45:11"," -0.5","83.5","18.2","40","6.23","3125.00","1306.00","3700.0000","316","23","19.70","3485.96"
"7/1/2020","04:45:11"," -0.5","82.8","18.4","89","2.41","3083.33","1297.00","4600.0000","384","29","19.38","3387.78"
"7/1/2020","05:45:11","28.9","83.4","18.5","55","4.13","3708.33","1266.00","5900.0000","745","35","19.84","3449.41"
"7/1/2020","06:45:11","247.0","84.1","18.8","44","3.19","3625.00","1304.00","7600.0000","1605","41","20.98","3743.11"
"7/1/2020","07:45:11","363.9","78.0","20.2","97","2.33","4041.67","1384.00","9300.0000","2328","54","26.26","3799.97"
"7/1/2020","08:45:11","432.3","76.6","20.8","47","3.97","3833.33","1385.00","10800.0000","2825","62","27.06","3935.78"
"7/1/2020","09:45:11","339.2","67.3","23.0","62","0.86","4875.00","1769.00","12200.0000","3311","71","26.98","3818.11"
"7/1/2020","10:45:11","751.3","63.8","23.5","135","4.36","4791.67","1765.00","13600.0000","3662","80","26.86","4115.22"
"7/1/2020","11:45:11","975.0","57.3","24.2","82","2.67","5083.33","1711.00","15000.0000","3854","93","28.24","4191.85"
"7/1/2020","12:45:11","952.0","52.4","25.7","89","2.72","5000.00","1707.00","16300.0000","4023","104","28.88","4357.92"
"7/1/2020","13:45:11","958.1","45.4","26.7","111","1.26","4750.00","1777.00","17400.0000","4091","113","29.60","4196.48"
"7/1/2020","14:45:11","846.3","42.3","27.1","50","4.52","4916.67","1730.00","18600.0000","4159","123","30.34","4186.67"
"7/1/2020","15:45:11","739.0","41.0","27.9","57","3.94","4500.00","1668.00","19800.0000","4272","132","30.56","4108.40"
"7/1/2020","16:45:11","575.8","40.2","28.8","92","3.44","4750.00","1657.00","21100.0000","4351","142","30.82","4222.94"
"7/1/2020","17:45:11","421.7","34.4","29.6","103","4.09","4125.00","1680.00","22300.0000","4408","151","31.10","4185.44"
"7/1/2020","18:45:11","114.7","37.0","29.0","67","2.76","4250.00","1671.00","23400.0000","4475","161","30.66","3900.74"
"7/1/2020","19:45:11","35.1","37.6","28.8","102","1.21","4291.67","1663.00","24700.0000","4589","170","30.04","3915.46"
"7/1/2020","20:45:11"," -0.6","40.2","28.4","294","0.97","4541.67","1664.00","25900.0000","4645","178","29.04","3766.43"
"7/1/2020","21:45:11"," -0.6","45.5","27.8","305","0.35","4333.33","1690.00","27100.0000","4713","188","27.86","3895.69"
"7/1/2020","22:45:11"," -0.6","50.1","27.4","287","2.14","4583.33","1701.00","28300.0000","4826","198","27.42","4094.36"
"7/1/2020","23:45:11"," -0.5","54.6","26.4","301","2.58","3833.33","1667.00","29300.0000","4882","209","26.52","3829.15"
"7/2/2020","00:45:11"," -0.5","56.8","25.8","282","2.09","3833.33","1646.00","30300.0000","4950","8","25.48","3621.22"
"7/2/2020","01:45:11"," -0.5","65.3","24.2","274","2.23","3791.67","1573.00","31400.0000","5052","17","24.86","3675.62"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","7/2/2020 02:45:03 - 7/3/2020 02:45:03"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"7/2/2020","02:45:03"," -0.5","71.1","22.9","280","1.74","3958.33","1633.00","32400.0000","5108","25","23.82","3516.09"
"7/2/2020","03:45:03"," -0.5","75.1","22.1","238","0.80","3708.33","1617.00","33500.0000","5176","34","23.04","3662.80"
"7/2/2020","04:45:03"," -0.6","80.0","21.3","226","1.89","3625.00","1612.00","34500.0000","5289","43","22.34","3645.49"
"7/2/2020","05:45:03","38.0","81.8","21.0","216","1.59","4083.33","1575.00","35600.0000","5346","52","22.24","3670.03"
"7/2/2020","06:45:03","86.1","80.8","21.4","280","2.80","4208.33","1585.00","37000.0000","5832","60","22.88","3965.91"
"7/2/2020","07:45:03","110.7","79.8","21.6","278","2.28","4375.00","1624.00","38400.0000","6329","76","24.00","3730.98"
"7/2/2020","08:45:03","525.0","68.9","23.6","287","2.19","4541.67","1680.00","40000.0000","6838","85","27.14","4094.08"
"7/2/2020","09:45:03","682.6","63.1","25.3","292","2.37","5166.67","1655.00","41100.0000","7120","95","27.06","4601.31"
"7/2/2020","10:45:03","617.7","58.0","26.7","266","2.26","5500.00","1910.00","42400.0000","7403","106","28.46","4802.29"
"7/2/2020","11:45:03","388.0","60.7","26.5","277","3.20","5333.33","1938.00","44000.0000","7573","119","28.64","4667.44"
"7/2/2020","12:45:03","149.8","62.9","27.1","306","5.23","5291.67","1942.00","45600.0000","7753","130","28.26","4773.93"
"7/2/2020","13:45:03","193.5","61.3","27.3","306","5.25","5291.67","1938.00","47100.0000","7878","141","29.48","4704.53"
"7/2/2020","14:45:03","187.9","61.9","27.2","306","4.39","5500.00","1964.00","48700.0000","8025","153","29.56","4721.03"
"7/2/2020","15:45:03","547.0","64.4","27.5","32","1.51","5125.00","1882.00","50200.0000","8251","164","30.30","4759.89"
"7/2/2020","16:45:03","469.1","51.9","29.5","40","2.99","4416.67","1847.00","51800.0000","8364","175","32.30","4888.19"
"7/2/2020","17:45:03","114.3","37.9","29.0","61","1.46","4500.00","1800.00","53100.0000","8499","184","30.40","4573.63"
"7/2/2020","18:45:03","5.5","52.5","28.3","46","3.35","4875.00","1766.00","54500.0000","8556","195","29.72","4344.56"
"7/2/2020","19:45:03","5.4","70.4","24.8","71","2.57","4375.00","1710.00","55800.0000","8624","205","26.24","4380.56"
"7/2/2020","20:45:03"," -0.1","69.7","25.3","64","2.31","4208.33","1675.00","57300.0000","8929","212","26.34","4380.01"
"7/2/2020","21:45:03"," -0.5","74.6","24.6","62","1.85","4416.67","1706.00","58600.0000","9279","222","25.92","4215.03"
"7/2/2020","22:45:03"," -0.6","74.0","24.5","69","1.81","4500.00","1720.00","59900.0000","9551","234","25.86","4054.41"
"7/2/2020","23:45:03"," -0.5","76.7","24.1","74","1.14","3875.00","1670.00","61000.0000","9799","243","25.56","3945.05"
"7/3/2020","00:45:03"," -0.6","86.1","22.9","54","6.69","3916.67","1665.00","62100.0000","9856","8","24.94","3823.70"
"7/3/2020","01:45:03"," -0.5","79.4","20.7","46","4.65","3666.67","1607.00","63100.0000","9924","15","22.92","3782.93"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","7/3/2020 02:45:08 - 7/4/2020 02:45:08"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"7/3/2020","02:45:08"," -0.5","73.6","19.9","58","4.58","3333.33","1320.00","64200.0000","10025","22","22.20","3743.39"
"7/3/2020","03:45:08"," -0.6","75.7","19.5","73","3.01","3375.00","1346.00","65100.0000","10093","30","21.16","3412.33"
"7/3/2020","04:45:08"," -0.5","77.0","18.9","78","3.89","3125.00","1345.00","66100.0000","10161","38","20.88","3466.73"
"7/3/2020","05:45:08","21.2","80.3","18.4","48","6.49","4041.67","1320.00","67400.0000","10534","45","20.60","3530.95"
"7/3/2020","06:45:08","120.7","78.0","18.5","57","3.44","3875.00","1304.00","69400.0000","11642","51","21.26","3694.71"
"7/3/2020","07:45:08","220.7","82.3","19.0","50","5.29","3875.00","1372.00","71100.0000","12388","64","22.32","3984.18"
"7/3/2020","08:45:08","511.4","77.2","19.8","41","4.56","3916.67","1456.00","72600.0000","13032","72","23.46","4077.99"
"7/3/2020","09:45:08","705.6","75.0","20.9","41","1.24","5083.33","1817.00","74100.0000","13495","81","24.64","4391.74"
"7/3/2020","10:45:08","630.7","68.0","22.4","102","2.71","4833.33","1821.00","75400.0000","13812","90","26.50","4369.24"
"7/3/2020","11:45:08","930.1","59.8","23.7","94","3.52","4916.67","1774.00","77000.0000","14117","101","27.66","4392.96"
"7/3/2020","12:45:08","951.9","54.0","25.3","60","4.57","5125.00","1827.00","78500.0000","14219","111","28.90","4475.59"
"7/3/2020","13:45:08","940.8","37.4","26.9","64","2.15","4833.33","1845.00","80000.0000","14286","121","30.20","4671.94"
"7/3/2020","14:45:08","948.9","33.0","29.0","50","1.45","4916.67","1776.00","81500.0000","14422","133","30.64","4300.65"
"7/3/2020","15:45:08","576.9","37.1","28.2","26","5.38","4458.33","1680.00","83000.0000","14479","141","30.54","4453.64"
"7/3/2020","16:45:08","652.3","36.0","28.4","234","2.53","4375.00","1673.00","84300.0000","14558","152","30.10","4122.44"
"7/3/2020","17:45:08","115.8","37.3","28.7","291","0.47","4458.33","1692.00","85700.0000","14671","160","31.10","4170.85"
"7/3/2020","18:45:08","116.2","36.5","28.7","83","1.48","4416.67","1714.00","87100.0000","14716","170","30.58","4203.71"
"7/3/2020","19:45:08","60.1","38.8","28.0","119","1.32","4500.00","1692.00","88400.0000","14829","180","29.32","4183.39"
"7/3/2020","20:45:08"," -0.6","43.8","27.0","267","0.83","4583.33","1705.00","89600.0000","14897","187","28.26","3939.46"
"7/3/2020","21:45:08"," -0.5","47.0","26.3","301","2.12","4208.33","1657.00","90800.0000","14953","196","27.00","3884.65"
"7/3/2020","22:45:08"," -0.5","51.6","25.7","185","1.66","4166.67","1595.00","91800.0000","15066","204","26.24","3724.84"
"7/3/2020","23:45:08"," -0.5","49.0","25.4","27","4.21","3583.33","1587.00","92900.0000","15123","212","25.02","3688.17"
"7/4/2020","00:45:08"," -0.4","40.9","25.1","50","2.69","3541.67","1557.00","93900.0000","15202","6","23.64","3638.40"
"7/4/2020","01:45:08"," -0.6","36.3","24.1","40","3.09","3416.67","1347.00","95000.0000","15292","12","23.10","3544.31"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","7/4/2020 02:45:05 - 7/5/2020 02:45:05"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"7/4/2020","02:45:05"," -0.5","38.1","23.0","70","3.88","3291.67","1363.00","95900.0000","15349","19","22.60","3485.82"
"7/4/2020","03:45:05"," -0.5","41.0","22.0","73","4.41","3291.67","1328.00","96900.0000","15439","26","21.86","3478.05"
"7/4/2020","04:45:05"," -0.5","44.3","21.8","32","5.97","3250.00","1299.00","98000.0000","15530","33","21.40","3552.49"
"7/4/2020","05:45:05","44.5","38.9","22.2","45","4.25","3791.67","1308.00","98900.0000","15586","39","21.00","3280.20"
"7/4/2020","06:45:05","190.8","40.7","21.4","40","4.92","3416.67","1331.00","99900.0000","15688","46","21.68","3569.27"
"7/4/2020","07:45:05","382.5","42.2","21.8","43","6.32","3541.67","1333.00","101000.0000","15767","60","28.34","3798.34"
"7/4/2020","08:45:05","562.0","39.8","22.2","47","3.13","3750.00","1300.00","101900.0000","15835","68","28.20","3915.19"
"7/4/2020","09:45:05","718.4","39.8","22.9","76","4.54","4416.67","1549.00","102900.0000","15903","75","27.28","3939.87"
"7/4/2020","10:45:05","837.1","41.3","24.2","244","1.21","4625.00","1484.00","104000.0000","16027","83","28.74","3902.24"
"7/4/2020","11:45:05","918.4","34.8","25.8","306","0.19","4750.00","1735.00","105300.0000","16084","94","29.76","4117.26"
"7/4/2020","12:45:05","936.9","28.2","27.4","49","1.90","4791.67","1686.00","106600.0000","16151","103","30.44","4037.50"
"7/4/2020","13:45:05","894.8","27.1","28.4","260","0.73","4833.33","1722.00","108000.0000","16287","113","31.64","4058.22"
"7/4/2020","14:45:05","845.7","27.2","27.9","195","3.03","4916.67","1757.00","109300.0000","16355","122","31.22","4138.40"
"7/4/2020","15:45:05","645.9","26.3","28.5","293","0.67","4333.33","1660.00","110600.0000","16411","132","31.56","4222.25"
"7/4/2020","16:45:05","528.6","30.1","28.3","58","2.62","4541.67","1674.00","111900.0000","16536","142","30.98","4086.99"
"7/4/2020","17:45:05","420.4","27.9","28.6","300","2.53","4375.00","1647.00","113100.0000","16592","151","30.82","3935.51"
"7/4/2020","18:45:05","79.1","25.6","28.4","306","6.29","4041.67","1703.00","114400.0000","16649","159","30.48","4176.03"
"7/4/2020","19:45:05","21.6","33.0","26.6","58","2.98","4125.00","1652.00","115600.0000","16751","169","29.16","3780.61"
"7/4/2020","20:45:05"," -0.5","43.7","25.5","12","1.52","4125.00","1608.00","116900.0000","16807","177","27.84","3795.61"
"7/4/2020","21:45:05"," -0.5","43.0","24.8","121","3.51","4291.67","1586.00","117900.0000","16931","185","27.06","3798.47"
"7/4/2020","22:45:05"," -0.4","49.7","24.4","19","5.37","4166.67","1582.00","119100.0000","16988","192","26.30","3493.32"
"7/4/2020","23:45:05"," -0.4","46.9","23.3","22","2.93","3291.67","1335.00","120100.0000","17078","200","25.60","3443.96"
"7/5/2020","00:45:05"," -0.6","40.6","23.4","263","0.75","3333.33","1304.00","121200.0000","17169","5","25.12","3609.35"
"7/5/2020","01:45:05"," -0.6","47.3","23.1","58","4.29","3166.67","1310.00","122200.0000","17225","12","24.20","3479.27"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","7/5/2020 02:45:08 - 7/6/2020 02:45:08"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
